Incident ID,Month,Year,State,FIPS,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2996807,August,2024,South Carolina,45,Columbia,361 Pisgah Church Rd,Keenan High School,0,0,0,0,"1"
2996352,August,2024,New York,36,Syracuse,Highland St,N/A,0,0,0,0,"0"
2994803,August,2024,Virginia,51,Petersburg,200 block of Boisseau St,Virginia Hall,0,4,0,0,"2"
2995517,August,2024,Ohio,39,Cincinnati,3900 Race Rd,Bridgetown Middle School,0,0,0,0,"1"
2997736,August,2024,North Carolina,37,Connelly Springs,3519 Miller Bridge Rd,East Burke Middle School,0,0,0,0,"1"
3002732,August,2024,Texas,48,Richmond,N/A,Fort Bend County's Structured Therapeutic Educational Program,0,0,0,0,"1"
2994008,August,2024,South Carolina,45,Anderson,2600 N SC-81,TL Hanna High School,0,0,0,0,"1"
2994706,August,2024,Tennessee,47,Chattanooga,2500 Market St,Howard High School,0,0,0,0,"1"
2994011,August,2024,South Carolina,45,Blythewood,180 S-40-1694,Westwood High School,0,0,0,0,"1"
2991777,August,2024,Tennessee,47,Nashville,1900 South Dr,Vanderbilt University Sutherland House,0,1,0,0,"1"
2994039,August,2024,Georgia,13,Augusta,2011 Lumpkin Rd,Butler High School,0,0,0,0,"0"
2991172,August,2024,Florida,12,Coconut Creek,5050 Wiles Rd,Monarch High School,0,0,0,0,"1"
2990403,August,2024,California,06,Berkeley,2601 Warring St,Clark Kerr,0,0,0,0,"0"
3038838,August,2024,Arkansas,05,Magnolia,1400 High School Dr,Magnolia High School,0,0,0,0,"1"
2987767,August,2024,Tennessee,47,Memphis,5390 Mendenhall Mall,Power Center Academy Hickory Hill High School,0,0,0,0,"1"
2988351,August,2024,Florida,12,Fort Pierce,3209 Virginia Ave,Indian River State College Massey Campus,0,0,0,0,"1"
2985439,August,2024,New Mexico,35,Las Cruces,5700 Mesa Grande Dr,Organ Mountain High School,0,0,0,0,"2"
2983511,July,2024,Oregon,41,Klamath Falls,1300 Monclaire St,Klamath Union High School / Modoc Field,0,1,0,0,"0"
2982733,July,2024,Indiana,18,Fort Wayne,E Campus Dr and Kettler Cir,Purdue Fort Wayne - Indiana University Fort Wayne,0,0,1,0,"0"
2973693,July,2024,Texas,48,Austin,2021 Guadalupe St,University of Texas - Dobie Twenty21,0,0,0,0,"2"
2979381,July,2024,Washington,53,Tacoma,601 S 8th St,Tacoma Public Schools Offices,0,0,0,0,"0"
2967674,July,2024,Texas,48,Austin,E Martin Luther King Jr Blvd and Robert Dedman Dr,University of Texas - Austin,0,0,0,0,"0"
2966443,July,2024,Nevada,32,Las Vegas,4505 S Maryland Pkwy,"University of Nevada, Las Vegas Financial Aid and Cashiering Offices",0,0,0,0,"1"
2965629,July,2024,Texas,48,Greenville,3515 Lions Lair Rd,Greenville High School,0,0,0,0,"1"
2964842,July,2024,California,06,Fair Oaks,4924 Dewey Dr,Del Campo High School,0,0,0,0,"1"
2959428,July,2024,Florida,12,Fort Pierce,4101 S 25th St,Fort Pierce Central High School,0,0,0,0,"1"
2953529,June,2024,North Carolina,37,Wingate,211 E Wilson St,Ron Christopher Stadium/Wingate University,0,0,0,1,"0"
2952738,June,2024,Florida,12,Sanford,2701 Ridgewood Ave,Seminole High School,0,0,0,0,"1"
2985516,June,2024,Tennessee,47,Memphis,550 Alabama Ave,Tennessee College of Applied Technology,0,0,0,0,"1"
2939422,June,2024,California,06,Los Angeles,111 S Grand Ave,Walt Disney Concert Hall,0,0,0,0,"0"
2939834,June,2024,Washington,53,Kent,12430 SE 208th St,Kentridge High School,0,0,0,0,"1"
3022922,June,2024,Virginia,51,Norfolk,1111 Park Ave,Booker T Washington High School,0,0,0,0,"1"
2954439,June,2024,New Mexico,35,Yah-ta-hey,641 US-491,Chee Dodge Elementary  School,0,0,0,0,"1"
2957473,June,2024,Washington,53,Federal Way,35999 16th Ave S,Todd Beamer High School,0,0,0,0,"1"
2937051,June,2024,Maryland,24,Reisterstown,12000 Reisterstown Rd,Franklin High School,0,0,0,0,"0"
2934849,June,2024,Minnesota,27,Minneapolis,615 SE Washington Ave,Graduate Hotels,0,1,0,0,"0"
2935759,June,2024,New York,36,Valley Stream,585 Corona Ave,James A. Dever Elementary School,0,0,0,0,"0"
2937049,June,2024,California,06,Carson,22328 Main St,Carson High School,0,0,0,0,"0"
2933178,June,2024,Washington,53,Seattle,400 23rd Ave,Quincy Jones Performance Center,1,0,0,0,"0"
2941424,June,2024,Maryland,24,Reisterstown,12000 Reisterstown Rd,Franklin High School,0,0,0,0,"1"
2932399,June,2024,North Carolina,37,Battleboro,1619 NC-97,Coker-Wimberly Elementary School,0,0,0,0,"1"
2932830,June,2024,North Carolina,37,Fayetteville,1960 Coliseum Dr,Crown Complex,0,0,0,0,"2"
2933380,June,2024,Pennsylvania,42,Pittsburgh,1611 Davis Ave,Morrow Elementary School,0,0,0,0,"0"
2932892,June,2024,California,06,Los Angeles,2211 W Ave 30,Glassell Park Elementary School,0,0,0,0,"0"
2930950,June,2024,California,06,American Canyon,3000 Newell Dr,American Canyon High School,0,0,0,0,"1"
2926176,May,2024,Virginia,51,Hampton,100 Ireland St,Phoebus High School,0,0,0,0,"1"
2943212,May,2024,Michigan,26,East Lansing,362 Bogue St,Michigan State University - Snyder Hall,0,0,0,0,"2"
2923323,May,2024,Pennsylvania,42,Chester,200 W 9th St,Chester High School,0,0,0,0,"1"
2923298,May,2024,Oregon,41,Portland,6941 N Central St,Roosevelt High School,0,0,0,0,"0"
2920587,May,2024,California,06,Davis,350 Mrak Hall Dr,University of California Davis Mrak Hall,0,0,0,0,"0"
2921380,May,2024,Iowa,19,Des Moines,2601 Forest Ave,The Knapp Center,0,0,0,0,"1"
2920181,May,2024,California,06,Bakersfield,300 Galaxy Ave,North High School,0,0,0,0,"1"
2939402,May,2024,South Carolina,45,Goose Creek,951 Crowfield Blvd,Stratford High School,0,0,0,0,"1"
2926828,May,2024,Texas,48,Arlington,7001 Silo Rd,Juan Seguin High School,0,0,0,0,"1"
2929837,May,2024,Texas,48,Seguin,1315 E Cedar St,Seguin HS’s Matador Stadium,0,0,0,0,"1"
2921138,May,2024,New Mexico,35,Anthony,6301 NM-28,Gadsden High School,1,0,0,0,"1"
2919969,May,2024,New York,36,Brooklyn,105 Tech Pl,George Westinghouse Career and Technical Education High School,0,0,0,0,"1"
2918499,May,2024,Louisiana,22,Harvey,2200 8th St,West Jefferson High School,0,1,0,0,"1"
2920137,May,2024,North Carolina,37,Salisbury,2300 W Innes St,Catawba College,0,0,0,0,"1"
2919942,May,2024,North Carolina,37,Raleigh,2411 Dunn Ave,North Carolina State University,0,0,0,0,"1"
2918724,May,2024,North Carolina,37,Charlotte,7600 IBM Dr,Julius L. Chambers High School,0,0,0,0,"1"
2919743,May,2024,California,06,Oakland,12250 Skyline Blvd,Skyline High School,0,2,0,1,"4"
2929051,May,2024,Iowa,19,Waterloo,1505 Logan Ave,George Washington Carver Academy,0,0,0,0,"0"
2918135,May,2024,California,06,Oakland,400 105th Ave,Aspire Lionel Wilson College Preparatory Academy,0,0,0,0,"1"
2917523,May,2024,South Carolina,45,Beaufort,84 Sea Island Pkwy,Beaufort High School,0,0,0,0,"1"
2917915,May,2024,Florida,12,Citra,2085 W Hwy 329,North Marion Middle School,1,0,0,0,"1"
2920106,May,2024,Texas,48,La Grange,820 S Vail St,La Grange High School,0,0,0,0,"1"
2917896,May,2024,Georgia,13,Augusta,2840 Glenn Hills Dr,Glenn Hills High School,0,0,0,0,"0"
2918688,May,2024,Maryland,24,Burtonsville,14121 Old Columbia Pike,Paint Branch High School,0,0,0,0,"1"
2918538,May,2024,Indiana,18,Chesterton,2125 S 11th St,Chesterton High School,0,0,0,0,"1"
2917502,May,2024,California,06,Palermo,Ontario Ave,N/A,0,0,0,0,"0"
2917977,May,2024,Minnesota,27,Red Wing,2451 Eagle Ridge Dr,Red Wing High School,0,0,0,0,"0"
2916327,May,2024,Florida,12,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,"1"
2919404,May,2024,Florida,12,Bristol,14745 Hwy 12 S,WR Tolar K-8 School,0,0,0,0,"1"
2914448,May,2024,Missouri,29,Cape Girardeau,1333 N Sprigg St,Show Me Center,0,2,0,0,"2"
2913575,May,2024,Georgia,13,Kennesaw,1000 Chastain Rd NW,Kennesaw State University,1,0,0,0,"1"
2914343,May,2024,Nevada,32,Las Vegas,4700 S Maryand Pkwy,University Gateway Building,0,1,0,0,"0"
2915072,May,2024,South Carolina,45,Boiling Springs,2251 Old Furnace Rd,Boiling Springs High School,0,0,0,0,"1"
2912784,May,2024,North Carolina,37,Statesville,213 Warrior Dr,West Iredell High School,0,0,0,0,"1"
2911975,May,2024,Georgia,13,Canton,2761 E Cherokee Dr,Sequoyah High School,0,0,0,0,"1"
2911767,May,2024,Ohio,39,Cleveland,3033 Central Ave,Marion Sterling Elementary School,0,0,0,0,"1"
2912694,May,2024,Texas,48,Odessa,4900 Maple Ave,Nimitz Middle School,0,0,0,0,"1"
2912375,May,2024,Pennsylvania,42,Midland,1 Lincoln Pk,Lincoln Park Performing Arts Center,0,0,0,0,"0"
2911490,May,2024,Texas,48,Coleman,201 W 15th St,Coleman High School,0,0,0,0,"1"
2912134,May,2024,Kentucky,21,Louisville,1700 Norris Pl,Highland Middle School,0,0,0,0,"0"
2910693,May,2024,Texas,48,Schertz,1001 Elbel Rd,Samuel Clemens High School,0,0,0,0,"1"
2912656,May,2024,Arizona,04,Mesa,1630 E Southern Ave,Mesa High School,0,0,0,0,"1"
2910733,May,2024,Nevada,32,Las Vegas,8100 W Robindale Rd,Sierra Vista High School,0,0,0,0,"1"
2909811,May,2024,Tennessee,47,Knoxville,3300 Sutherland Ave,West High School,0,0,0,0,"1"
2910763,May,2024,Wisconsin,55,Neosho,201 Center St,Honor Elementary School,0,0,0,0,"1"
2911329,May,2024,New Jersey,34,Newark,129 Littleton Ave,KIPP Newark Collegiate Academy,0,0,0,0,"1"
2911144,May,2024,Indiana,18,Indianapolis,7250 E 75th St,McKenzie Career Center,0,0,0,0,"1"
2908338,May,2024,Indiana,18,Elkhart,818 McDonald St,Mary Beck Elementary School,0,0,0,0,"1"
2908141,May,2024,Tennessee,47,Memphis,3970 Voltaire Ave,Raleigh-Egypt High School,0,0,0,0,"0"
2910529,May,2024,New Mexico,35,Albuquerque,6701 Fortuna Rd NW,West Mesa High School,0,0,0,0,"0"
2912557,May,2024,Texas,48,Schertz,204 Wright Ave,Allison L Steele Enhanced Learning Center,0,0,0,0,"1"
2910132,May,2024,Illinois,17,Algonquin,2601 Bunker Hill Dr,Jacobs High School,0,0,0,0,"1"
2906653,May,2024,California,06,Los Angeles,3751 S Harvard Blvd,James A Foshay Learning Center,0,1,0,0,"0"
2908256,May,2024,New York,36,Seneca Falls,N/A,School,0,0,0,0,"1"
2905965,May,2024,Florida,12,Tampa,10501 Montague St,Davidsen Middle School,0,0,0,0,"1"
2905932,May,2024,Florida,12,Florahome,901 State Rte 100,Q.I. Roberts Junior-Senior High School,0,0,0,0,"1"
2905771,May,2024,Texas,48,Houston,4410 Cook Rd,Hastings High School,0,1,0,0,"0"
2905536,May,2024,Virginia,51,Richmond,2020 Westwood Ave,Richmond Technical Center,0,1,0,0,"0"
2906124,May,2024,Mississippi,28,Tupelo,4125 Golden Wave Dr,Tupelo High School,0,0,0,0,"1"
2905867,May,2024,Texas,48,Desoto,600 Eagle Dr,DeSoto High School,0,0,0,0,"1"
2906180,May,2024,Delaware,10,Dover,302 E McFarlan St,Dover Middle School,0,0,0,0,"1"
2905128,May,2024,Louisiana,22,Bossier City,4814 Shed Rd,Cope Middle School,0,0,0,0,"1"
2904168,May,2024,Arizona,04,Yuma,400 S 6th Ave,Yuma High School,0,0,0,0,"1"
2905343,May,2024,Florida,12,Lake Worth (Lantana),6300 Seminole Dr,Starlight Cove Elementary School,0,0,0,1,"1"
2903681,May,2024,California,06,San Diego,3900 Lomaland Dr,Point Loma Nazarene University,1,0,0,0,"0"
2904492,May,2024,New York,36,Syracuse,810 Willis Ave,OnTECH Charter High School,0,0,0,0,"1"
2905362,May,2024,Texas,48,Sulphur Springs,1200 Connally St,Sulphur Springs High School,0,0,0,0,"1"
2906144,May,2024,Montana,30,Bozeman,4455 Annie St,Gallatin High School,0,0,0,0,"0"
2904093,May,2024,North Carolina,37,Winston Salem (Winston-salem),1600 Brewer Rd,Parkland High School,0,1,0,0,"1"
2903777,May,2024,Wisconsin,55,Madison,702 Pflaum Rd,La Follette High School,0,0,0,0,"1"
2903719,May,2024,South Carolina,45,Greenville,44 Merriwoods Dr,Tanglewood Middle School,0,0,0,0,"1"
2902729,May,2024,Texas,48,Mesquite,3300 E Cartwright Rd,John Horn High School,0,0,0,0,"1"
2903970,May,2024,Missouri,29,Ballwin (Manchester),801 Hanna Rd,Parkway South High School,0,0,0,0,"1"
2902146,May,2024,North Carolina,37,Wilmington,1307 Market St,New Hanover High School,0,0,0,0,"1"
2902194,May,2024,Ohio,39,Akron,1326 Brown St,Garfield Community Learning Center,0,0,0,0,"0"
2902709,May,2024,Georgia,13,Augusta,1701 15th St,T.W. Josey High School,0,0,0,0,"0"
2902555,May,2024,Virginia,51,Richmond,1211 S Allen Ave,Maymont Preschool,0,0,0,0,"0"
2902422,May,2024,Alaska,02,Anchorage,2650 E Northern Lights Blvd,King Tech High School,0,0,0,0,"0"
2900895,May,2024,Florida,12,Key West,5891 College Rd,College of the Florida Keys,0,0,0,0,"1"
2900579,May,2024,South Carolina,45,North Charleston,1087 E Montague Ave,North Charleston High School,0,0,0,0,"0"
2899493,May,2024,District of Columbia,,Washington,101 N St NW,Dunbar High School,0,1,0,0,"2"
2903799,May,2024,California,06,Los Angeles,17960 Chase St,Northridge Middle School,0,0,0,0,"2"
2901590,May,2024,California,06,Riverside,3595 Canyon Crest Dr,UC Riverside Housing Services,0,0,0,0,"1"
2899387,May,2024,Maryland,24,Annapolis,911 Royal St,Bywater Mutual Homes,0,3,0,0,"0"
2904550,May,2024,Texas,48,San Juan,100 W Ridge Rd,PSJA Carman Elementary School,0,0,0,0,"1"
2899403,May,2024,Georgia,13,Bainbridge,1301 E College St,Bainbridge Middle School,0,0,0,0,"0"
2899368,May,2024,Georgia,13,Decatur,310 N McDonough St,Decatur High School,0,0,0,0,"1"
2898167,May,2024,Florida,12,Freeport,12615 US-331 BUS,Freeport High School,0,0,0,0,"2"
2898121,May,2024,Illinois,17,Chicago,4540 W Belmont Ave,Intrinsic Schools,0,0,0,0,"1"
2897713,May,2024,North Carolina,37,Waxhaw,2825 Crane Rd,Marvin Ridge High School,0,0,0,0,"1"
2897738,May,2024,Maryland,24,Glen Burnie,10 Davis Ct,N/A,0,0,0,0,"2"
2903643,May,2024,Arizona,04,Elfrida,4088 W Jefferson Rd,Valley Union High School,0,0,0,0,"1"
2899574,May,2024,Delaware,10,Seaford,399 Market St,Seaford Senior High School,0,0,0,0,"1"
2896376,May,2024,South Carolina,45,Anderson,806 Pearman Dairy Rd,Westside High School,0,0,0,0,"2"
3031843,May,2024,Florida,12,Fort Lauderdale (Sunrise),2100 NW 70th Ave,Village Elementary School,0,0,0,0,"1"
2896521,May,2024,Wisconsin,55,Mount Horeb,900 E Garfield St,Mount Horeb Middle School,0,0,1,0,"0"
2897160,May,2024,Connecticut,09,Hartford,305 Greenfield St,Achievement First Hartford Summit Middle School,0,0,0,0,"1"
2899999,April,2024,New York,36,New York (Manhattan),1130 Amsterdam Ave,Columbia University- Hamilton Hall,0,0,0,0,"0"
2896690,April,2024,North Carolina,37,Durham,200 Wisteria Ave,City of Medicine Academy,0,0,0,0,"0"
2895269,April,2024,Florida,12,Saint Petersburg,1400 54th Ave S,Lakewood High School,0,0,0,0,"1"
2896070,April,2024,Missouri,29,Saint Louis,3026 Laclede Ave,Harris Stowe State University,0,0,0,0,"0"
2899611,April,2024,Utah,49,Roy,2025 W 4700 S,Roy High School,0,0,0,0,"4"
2895011,April,2024,California,06,Vallejo,1800 Ascot Pkwy,Jesse Bethel High School,0,0,0,0,"0"
2894073,April,2024,Michigan,26,Livonia,16200 Newburgh Rd,Holmes Middle School,0,0,0,0,"0"
2895163,April,2024,Georgia,13,Tifton,1 Blue Devil Way,Tift County High School,0,0,0,0,"1"
2895724,April,2024,Arizona,04,Tucson,400 N 2nd Ave,Tucson Magnet High School,0,0,0,0,"1"
2904516,April,2024,Texas,48,Austin,2515 Speedway,University of Texas at Austin,0,0,0,0,"1"
2897248,April,2024,Mississippi,28,Ellisville,900 S Court St,Jones College,0,0,0,0,"1"
2894600,April,2024,Indiana,18,Indianapolis,7320 W 10th St,Chapel Hill 7th and 8th Grade Center,0,0,0,0,"0"
2898338,April,2024,Kentucky,21,Louisville,8200 Candleworth Dr,Lassiter Middle School,0,0,0,0,"0"
2892498,April,2024,New York,36,Schenectady,1121 Forest Rd,Mont Pleasant Middle School,0,0,0,0,"1"
2891393,April,2024,California,06,Lynwood,11300 Spruce St,Hosler Middle School,0,0,0,0,"0"
2891771,April,2024,Tennessee,47,Memphis,4949 Cottonwood Rd,Evans Elementary School,0,0,0,0,"0"
2891779,April,2024,Mississippi,28,Ridgeland,586 Sunnybrook Rd,Ridgeland High School,0,0,0,0,"1"
2893050,April,2024,Tennessee,47,Newbern,820 Williams St,Northview Middle School,0,0,0,0,"1"
2893475,April,2024,Utah,49,Roy,2150 W 4800 S,Roy High School,0,0,0,0,"1"
2892105,April,2024,Florida,12,Cocoa,2000 Tiger Trail,Cocoa High School,0,0,0,0,"1"
2892107,April,2024,Virginia,51,Naruna,474 William Campbell Dr,William Campbell High School,0,0,0,0,"1"
2895110,April,2024,Connecticut,09,North Haven,221 Elm St,North Haven High School,0,0,0,0,"1"
2890069,April,2024,Alabama,01,Town Creek,6909 AL-101,Hatton High School,0,0,0,0,"1"
2909743,April,2024,Texas,48,San Antonio,225 Arizona,Ester Perez Carvajal Elementary School,0,0,0,0,"0"
2890318,April,2024,North Carolina,37,Kinston,2601 N Queen St,Kinston High School,0,0,0,0,"2"
2891335,April,2024,Georgia,13,Hephzibah,4558 Brothersville Rd,Hephzibah High School,0,0,0,0,"1"
2889123,April,2024,Texas,48,Arlington,2101 Highbank Dr,James Bowie High School,1,0,0,0,"1"
2889126,April,2024,Michigan,26,Mount Pleasant,3480 S Isabella Rd,Oasis High School,0,0,0,0,"1"
2892898,April,2024,Utah,49,Roy,2150 W 4800 S,Roy High School,0,0,0,0,"1"
2889662,April,2024,Indiana,18,Bluffton,1 Tiger Trl,Bluffton High School,0,0,0,0,"0"
2889483,April,2024,Tennessee,47,Memphis,2870 Deadrick Ave,Melrose High School,0,0,0,0,"1"
2888237,April,2024,North Carolina,37,Raleigh,130 Martin Luther King Jr Blvd,Shaw University,0,0,0,0,"1"
2889199,April,2024,Illinois,17,Richton Park,5030 Imperial Dr,Neil A. Armstrong Elementary School,0,0,0,0,"1"
2890839,April,2024,Louisiana,22,Deridder (DeRidder),5364 LA-113,East Beauregard High School,0,0,0,0,"0"
2888261,April,2024,California,06,Hesperia (Oak Hills),7625 Cataba Rd,Oak Hills High School,0,0,0,0,"1"
2888745,April,2024,Maryland,24,Clarksburg,22500 Wims Rd,Clarksburg High School,0,0,0,0,"1"
2889614,April,2024,Montana,30,Helena,1200 Knight St,C R Anderson Middle School,0,0,0,0,"1"
2888589,April,2024,Colorado,08,Colorado Springs,9433 Vista Del Pico Blvd,Banning Lewis Preparatory Academy,0,0,0,0,"1"
2887245,April,2024,Florida,12,Palm Beach Gardens (Riviera Beach),1717 Ave S,Suncoast Community High School,0,0,0,1,"0"
2887847,April,2024,Washington,53,West Richland,2820 S Highlands Blvd,William Wiley Elementary School,2,0,1,0,"0"
2888407,April,2024,Florida,12,Miami,12289 SW 112th St,Devon Aire Kiddy College,0,0,0,0,"2"
2887158,April,2024,Alabama,01,Birmingham,Sixth Ave S and Eighth St S,University of Alabama,0,0,1,0,"0"
2891758,April,2024,Washington,53,Seattle,5511 15th Ave S,Cleveland High School,0,0,0,0,"1"
2887974,April,2024,South Carolina,45,Gaffney,1115 College Dr,Limestone University,0,0,0,0,"1"
2887319,April,2024,Michigan,26,Kalamazoo,2432 N Drake Rd,Kalamazoo Central High School,0,0,0,0,"1"
2886865,April,2024,Delaware,10,Dover,1200 N Dupont Hwy,Delaware State  Warren-Franklin Hall,1,0,0,0,"2"
2887067,April,2024,New York,36,Johnson City,666 Reynolds Rd,Johnson City High School Sports Complex,0,0,0,0,"1"
2884327,April,2024,Louisiana,22,New Orleans,1415 Tulane Ave,Tulane Medical Center Hutchinson Building,0,1,0,0,"0"
2884796,April,2024,North Carolina,37,Charlotte,6500 Barrington Dr,Devonshire Elementary School,0,0,0,0,"0"
2885056,April,2024,Louisiana,22,Ball,1207 Tioga Rd,Tioga High School,0,0,0,0,"1"
2884798,April,2024,North Carolina,37,Hope Mills,4975 Cameron Rd,Hope Mills Middle School,0,0,0,0,"1"
2884949,April,2024,New York,36,Rochester (Brighton),1000 E Henrietta Rd,Monroe Community College,0,0,0,0,"1"
2886531,April,2024,Tennessee,47,Nashville,9170 Newsom Station Rd,The Academy of McCrory Lane,0,0,0,0,"1"
2884569,April,2024,Missouri,29,Granby,440 E High St,Granby Intermediate School,0,0,0,0,"0"
2903479,April,2024,Tennessee,47,Readyville,7801 Old Woodbury Pike,Kittrell Elementary School,0,0,0,0,"0"
2883977,April,2024,Michigan,26,Grand Rapids,3825 Hendershot Ave NW,Kenowa Hills High School,0,0,0,0,"0"
2882565,April,2024,Alabama,01,Opelika,1700 Lafayette Pkwy,Opelika High School,0,0,0,0,"1"
2883316,April,2024,Pennsylvania,42,Wilkes Barre,350 Jumper Rd,Wilkes-Barre Area Career & Technical Center,0,0,0,0,"1"
2882804,April,2024,Georgia,13,Cumming,6800 Little Mill Rd,Little Mill Middle School,0,0,0,0,"1"
2881689,April,2024,North Carolina,37,Concord,7550 Ruben Linker Rd NW,Valor Preparatory Academy,1,0,0,0,"0"
2882314,April,2024,Maryland,24,Gaithersburg,651 Saybrooke Oaks Blvd,Forest Oak Middle School,0,0,0,0,"1"
2881752,April,2024,North Carolina,37,Greensboro,Barbee Hall,North Carolina A&T State University,0,0,0,0,"2"
2881681,April,2024,Virginia,51,Charlottesville,1000 Cherry Ave,New Pathways Academy,0,0,0,0,"1"
2881580,April,2024,New York,36,West Islip,1 Lions Path,West Islip High School,0,0,0,0,"1"
2887172,April,2024,California,06,Ukiah,1000 Low Gap Rd,Ukiah High School,0,0,0,0,"1"
2889058,April,2024,Georgia,13,Covington,1 Ram Way,Newton High School,0,0,0,0,"2"
2881329,April,2024,Louisiana,22,Jennings,2310 N Sherman St,Jennings High School,0,0,0,0,"1"
